T1,T2,T3,W1,W2,W3,TCOMI,TCOMO,POUT,PIN,CONIN,CONOUT,OUTCONO,EVPOUT,WULIAOT,ZKD,ZL,YSJDL,PZFKD,ZKBDL,EVPINT,Time_Stamp
22.04268265,22.72990417,23.48042297,54.06908417,53.36830139,53.65765762,22.89999962,23.20000076,4.718781471,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.762998581,0.000678181,0.0,0.002034542,23.0,2026-05-17 15:46:00
22.033638,22.69825363,23.50302887,54.06455994,53.39994431,53.65313339,22.89999962,23.20000076,4.716068268,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,-0.001356361,0.0,0.002712723,23.0,2026-05-17 15:46:01
22.05172348,22.72085953,23.50754929,54.08264923,53.40446854,53.62600708,22.89999962,23.20000076,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:02
22.04720306,22.72990417,23.50302887,54.06908417,53.39090347,53.62148285,22.89999962,23.20000076,4.714712143,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.084817886,-0.002034542,0.0,0.000678181,23.0,2026-05-17 15:46:03
22.03815842,22.72990417,23.49398804,54.0736084,53.3954277,53.61244202,22.89999962,23.20000076,4.717424393,4.696816921,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.536937714,-0.002712723,0.0,0.001356361,23.0,2026-05-17 15:46:04
22.0110321,22.72990417,23.48494339,54.078125,53.37281799,53.62148285,22.89999962,23.20000076,4.718781471,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,-0.001356361,0.0,0.002712723,23.0,2026-05-17 15:46:05
22.04268265,22.73442459,23.47590256,54.06908417,53.35473251,53.65313339,22.89999962,23.20000076,4.720137596,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100819.4609,7.310876846,0.0,0.0,0.000678181,23.0,2026-05-17 15:46:06
22.04268265,22.73894501,23.48946381,54.06004333,53.36377716,53.62148285,22.89999962,23.20000076,4.718781471,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.536937714,0.0,0.0,0.001356361,23.0,2026-05-17 15:46:07
22.04268265,22.69373322,23.49850845,54.03743362,53.36377716,53.65313339,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.000678181,0.0,0.002034542,23.0,2026-05-17 15:46:08
22.04720306,22.72990417,23.50754929,54.03743362,53.36830139,53.63504791,22.89999962,23.20000076,4.716068268,4.697169304,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.002034542,0.0,-0.000678181,23.0,2026-05-17 15:46:09
22.04268265,22.72537994,23.46686172,54.03291702,53.35925293,53.61696625,22.89999962,23.20000076,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.989057541,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:46:10
22.04720306,22.72990417,23.49850845,54.10073471,53.36830139,53.61696625,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100819.4609,7.310876846,-0.002712723,0.0,0.001356361,23.0,2026-05-17 15:46:11
22.01555252,22.68469238,23.46233749,54.078125,53.35925293,53.62600708,22.89999962,23.20000076,4.718781471,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100819.4609,7.536937714,0.000678181,0.0,0.000678181,23.0,2026-05-17 15:46:12
22.04720306,22.72085953,23.45781708,54.078125,53.38638306,53.62148285,22.89999962,23.20000076,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.536937714,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:46:13
22.04268265,22.73442459,23.47590256,54.06908417,53.39090347,53.62148285,22.89999962,23.20000076,4.717424393,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:46:14
22.00651169,22.69373322,23.46233749,54.03743362,53.3276062,53.63504791,22.89999962,23.20000076,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,0.0,0.0,0.000678181,23.0,2026-05-17 15:46:15
22.03815842,22.73442459,23.46233749,54.04195786,53.37281799,53.64409256,22.89999962,23.20000076,4.717424393,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.001356361,0.0,0.0,23.0,2026-05-17 15:46:16
22.04720306,22.69825363,23.46233749,54.11881638,53.36377716,53.66669846,22.89999962,23.20000076,4.714712143,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.989057541,-0.002712723,0.0,0.003390903,23.0,2026-05-17 15:46:17
22.01555252,22.73894501,23.48946381,54.0555191,53.35925293,53.6079216,22.89999962,23.20000076,4.718781471,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:18
22.04268265,22.72990417,23.50754929,54.09169006,53.3276062,53.61696625,22.89999962,23.20000076,4.720137596,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:46:19
22.03815842,22.72990417,23.47138214,54.04647446,53.39994431,53.65765762,22.89999962,23.20000076,4.716068268,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100819.4609,7.762998581,0.000678181,0.0,0.002034542,23.0,2026-05-17 15:46:20
22.04720306,22.73894501,23.49850845,54.03743362,53.40898514,53.65313339,22.89999962,23.20000076,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100819.4609,7.536937714,-0.002034542,0.0,0.0,23.0,2026-05-17 15:46:21
22.05172348,22.73442459,23.48042297,54.06908417,53.36830139,53.62148285,22.89999962,23.20000076,4.718781471,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.084817886,-0.001356361,0.0,0.0,23.0,2026-05-17 15:46:22
22.04720306,22.73442459,23.5120697,54.078125,53.36377716,53.69382477,22.89999962,23.20000076,4.720137596,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.002712723,0.0,0.0,23.0,2026-05-17 15:46:23
22.04720306,22.73894501,23.48946381,54.06908417,53.35925293,53.61244202,22.89999962,23.20000076,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.0,0.0,0.001356361,23.0,2026-05-17 15:46:24
22.0562439,22.72990417,23.5120697,54.06455994,53.36830139,53.60339737,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.000678181,0.0,0.0,23.0,2026-05-17 15:46:25
22.04720306,22.72990417,23.49850845,54.10073471,53.35925293,53.63052368,22.89999962,23.20000076,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:26
22.0110321,22.73442459,23.46686172,54.03743362,53.36377716,53.5853157,22.89999962,23.20000076,4.720137596,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.762998581,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:27
22.00651169,22.69373322,23.49850845,54.0736084,53.39994431,53.62148285,22.89999962,23.20000076,4.716068268,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.000678181,0.0,0.0,23.0,2026-05-17 15:46:28
22.03815842,22.72990417,23.49850845,54.078125,53.36377716,53.63956833,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.000678181,0.0,0.0,23.0,2026-05-17 15:46:29
22.0110321,22.73894501,23.48042297,54.06455994,53.36377716,53.65765762,22.89999962,23.20000076,4.713355541,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.000678181,0.0,0.0,23.0,2026-05-17 15:46:30
22.033638,22.72990417,23.50754929,54.10073471,53.40446854,53.62600708,22.89999962,23.20000076,4.718781471,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.762998581,-0.002034542,0.0,0.002712723,23.0,2026-05-17 15:46:31
22.05172348,22.72085953,23.54372025,54.06908417,53.3276062,53.65313339,22.89999962,23.20000076,4.720137596,4.696816921,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.002034542,0.0,0.000678181,23.0,2026-05-17 15:46:32
22.04720306,22.72990417,23.5120697,54.078125,53.35473251,53.62600708,22.89999962,23.20000076,4.718781471,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.989057541,-0.002034542,0.0,0.0,23.0,2026-05-17 15:46:33
22.033638,22.69373322,23.50302887,54.06908417,53.36830139,53.62148285,22.89999962,23.20000076,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.762998581,0.0,0.0,0.004069084,23.0,2026-05-17 15:46:34
22.03815842,22.72085953,23.47590256,54.06908417,53.36830139,53.63052368,22.89999962,23.20000076,4.718781471,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.536937714,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:46:35
22.04720306,22.72537994,23.47138214,54.06908417,53.36377716,53.62600708,22.89999962,23.20000076,4.716068268,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,0.0,0.0,0.000678181,23.0,2026-05-17 15:46:36
22.00651169,22.6892128,23.50302887,54.078125,53.36377716,53.65765762,22.89999962,23.20000076,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:46:37
22.04720306,22.72085953,23.49850845,54.04195786,53.39090347,53.66217422,22.89999962,23.20000076,4.716068268,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,0.0,0.0,0.002034542,23.0,2026-05-17 15:46:38
22.04268265,22.6892128,23.5120697,54.10525131,53.31856537,53.62148285,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,0.0,0.0,0.000678181,23.0,2026-05-17 15:46:39
22.04268265,22.69373322,23.48494339,54.0736084,53.35925293,53.5853157,22.89999962,23.20000076,4.718781471,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:40
22.03815842,22.72990417,23.47138214,54.08264923,53.35925293,53.64861298,22.89999962,23.20000076,4.714712143,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.536937714,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:46:41
22.04720306,22.70277786,23.50302887,54.06908417,53.33665085,53.62148285,22.89999962,23.20000076,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.001356361,0.0,0.002712723,23.0,2026-05-17 15:46:42
22.0110321,22.72085953,23.47590256,54.14142609,53.39994431,53.62600708,22.89999962,23.20000076,4.718781471,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.084817886,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:46:43
22.00199127,22.72990417,23.47590256,54.04195786,53.35473251,53.61696625,22.89999962,23.20000076,4.716068268,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.0,0.0,0.0,23.0,2026-05-17 15:46:44
22.03815842,22.73442459,23.49850845,54.02839279,53.37281799,53.62600708,22.89999962,23.20000076,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.989057541,-0.001356361,0.0,-0.001356361,23.0,2026-05-17 15:46:45
22.0110321,22.69825363,23.5120697,54.0736084,53.35925293,53.66217422,22.89999962,23.20000076,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,0.0,0.0,0.001356361,23.0,2026-05-17 15:46:46
21.99746704,22.68469238,23.50754929,54.0736084,53.36377716,53.65765762,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.001356361,0.0,0.002712723,23.0,2026-05-17 15:46:47
22.04720306,22.70729828,23.46233749,54.0736084,53.37281799,53.62148285,22.89999962,23.20000076,4.714712143,4.697522163,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.001356361,0.0,0.0,23.0,2026-05-17 15:46:48
22.03815842,22.69373322,23.47138214,54.04195786,53.34116745,53.62148285,22.89999962,23.20000076,4.714712143,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.762998581,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:46:49
22.00651169,22.73442459,23.47138214,54.02839279,53.36377716,53.63052368,22.89999962,23.20000076,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,-0.003390903,0.0,0.001356361,23.0,2026-05-17 15:46:50
22.05172348,22.76607513,23.49850845,54.06455994,53.40898514,53.63052368,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.536937714,-0.002034542,0.0,0.003390903,23.0,2026-05-17 15:46:51
22.04268265,22.72537994,23.50302887,54.08264923,53.33212662,53.62148285,22.89999962,23.20000076,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.762998581,0.0,0.0,0.0,23.0,2026-05-17 15:46:52
22.05172348,22.72537994,23.50754929,54.06004333,53.3502121,53.61696625,22.89999962,23.20000076,4.717424393,4.696816921,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:46:53
22.00651169,22.72537994,23.46233749,54.06004333,53.36377716,53.62148285,22.89999962,23.20000076,4.714712143,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:46:54
22.01555252,22.72085953,23.46233749,54.06004333,53.38185883,53.62148285,22.89999962,23.20000076,4.721493721,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.004069084,0.0,0.001356361,23.0,2026-05-17 15:46:55
22.05172348,22.72537994,23.50302887,54.10073471,53.35925293,53.65765762,22.89999962,23.20000076,4.716068268,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,8.215118408,-0.002712723,0.0,0.0,23.0,2026-05-17 15:46:56
22.03815842,22.73442459,23.50302887,54.06455994,53.39090347,53.7028656,22.89999962,23.20000076,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.000678181,0.0,0.0,23.0,2026-05-17 15:46:57
22.04720306,22.72990417,23.50302887,54.08264923,53.39994431,53.6802597,22.89999962,23.20000076,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,8.215118408,0.000678181,0.0,0.0,23.0,2026-05-17 15:46:58
22.04720306,22.73442459,23.46686172,54.0736084,53.36377716,53.66217422,22.89999962,23.20000076,4.713355541,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.762998581,-0.000678181,0.0,0.002712723,23.0,2026-05-17 15:46:59
22.00199127,22.69825363,23.50302887,54.06004333,53.39090347,53.58079529,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.762998581,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:47:00
22.04720306,22.72990417,23.50754929,54.14142609,53.38638306,53.63052368,22.89999962,23.20000076,4.716068268,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.003390903,0.0,-0.002712723,23.0,2026-05-17 15:47:01
22.04268265,22.72537994,23.47590256,54.0555191,53.38638306,53.62600708,22.89999962,23.20000076,4.716068268,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.002034542,0.0,0.000678181,23.0,2026-05-17 15:47:02
22.01555252,22.74798965,23.50754929,54.04195786,53.36830139,53.62148285,22.89999962,23.20000076,4.718781471,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:47:03
22.0562439,22.73442459,23.47590256,54.10073471,53.38638306,53.5853157,22.89999962,23.20000076,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.762998581,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:47:04
22.04268265,22.72990417,23.50754929,54.10525131,53.36377716,53.62600708,22.89999962,23.20000076,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,0.0,0.0,-0.000678181,23.0,2026-05-17 15:47:05
22.03815842,22.73894501,23.50754929,54.04647446,53.39994431,53.63504791,22.89999962,23.29999924,4.718781471,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.989057541,-0.000678181,0.0,0.0,23.0,2026-05-17 15:47:06
22.033638,22.73894501,23.49850845,54.0736084,53.39090347,53.59435654,22.89999962,23.20000076,4.717424393,4.694348335,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.536937714,-0.001356361,0.0,0.002712723,23.0,2026-05-17 15:47:07
22.03815842,22.72537994,23.50754929,54.06908417,53.33665085,53.62148285,22.89999962,23.20000076,4.714712143,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:47:08
22.033638,22.72990417,23.5120697,54.06908417,53.33212662,53.62600708,22.89999962,23.20000076,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:47:09
22.04720306,22.7118187,23.5120697,54.02839279,53.36830139,53.64861298,22.89999962,23.20000076,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.000678181,0.0,0.0,23.0,2026-05-17 15:47:10
22.05172348,22.69825363,23.47138214,54.08716965,53.31856537,53.62600708,22.89999962,23.20000076,4.713355541,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,0.0,0.0,0.000678181,23.0,2026-05-17 15:47:11
22.03815842,22.73442459,23.51659393,54.04195786,53.3276062,53.65313339,22.89999962,23.20000076,4.717424393,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.762998581,-0.003390903,0.0,0.001356361,23.0,2026-05-17 15:47:12
22.0110321,22.72085953,23.50302887,54.02839279,53.32308578,53.65313339,22.89999962,23.29999924,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.989057541,-0.002712723,0.0,0.002034542,23.0,2026-05-17 15:47:13
22.0110321,22.72537994,23.5120697,54.03291702,53.32308578,53.63052368,22.89999962,23.29999924,4.718781471,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,-0.000678181,0.0,0.002712723,23.0,2026-05-17 15:47:14
22.04268265,22.73442459,23.51659393,54.0736084,53.36830139,53.62600708,22.89999962,23.29999924,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.536937714,0.0,0.0,0.001356361,23.0,2026-05-17 15:47:15
22.03815842,22.72537994,23.49398804,54.078125,53.35925293,53.63052368,22.89999962,23.29999924,4.720137596,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.762998581,-0.004069084,0.0,0.002034542,23.0,2026-05-17 15:47:16
22.033638,22.72085953,23.49850845,54.0736084,53.36377716,53.61696625,22.89999962,23.29999924,4.720137596,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.989057541,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:47:17
22.03815842,22.72990417,23.47590256,54.06908417,53.3954277,53.62600708,22.89999962,23.29999924,4.716068268,4.697169304,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.002712723,0.0,0.002034542,23.0,2026-05-17 15:47:18
22.00199127,22.68469238,23.49850845,54.04647446,53.36377716,53.62148285,22.89999962,23.29999924,4.717424393,4.695053577,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,0.0,0.0,0.001356361,23.0,2026-05-17 15:47:19
22.0110321,22.69825363,23.49398804,54.04195786,53.36377716,53.62148285,22.89999962,23.29999924,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:47:20
22.04720306,22.72990417,23.50754929,54.03291702,53.42707062,53.62600708,22.89999962,23.29999924,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100400.3594,7.536937714,-0.000678181,0.0,0.000678181,23.0,2026-05-17 15:47:21
22.03815842,22.72537994,23.50302887,54.0736084,53.31856537,53.61244202,22.89999962,23.29999924,4.713355541,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.000678181,0.0,0.000678181,23.0,2026-05-17 15:47:22
22.05172348,22.72990417,23.46686172,54.04195786,53.33665085,53.62600708,22.89999962,23.29999924,4.713355541,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.000678181,0.0,0.001356361,23.0,2026-05-17 15:47:23
22.04720306,22.73442459,23.50754929,54.10073471,53.35925293,53.58983994,22.89999962,23.29999924,4.721493721,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.762998581,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:47:24
22.04268265,22.71633911,23.46233749,54.03743362,53.38185883,53.64409256,22.89999962,23.29999924,4.716068268,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.536937714,0.0,0.0,0.000678181,23.0,2026-05-17 15:47:25
22.05172348,22.72537994,23.46233749,54.078125,53.38638306,53.63052368,22.89999962,23.29999924,4.716068268,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.762998581,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:47:26
22.033638,22.72990417,23.50302887,54.03743362,53.39994431,53.61696625,22.89999962,23.29999924,4.713355541,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.001356361,0.0,0.001356361,23.0,2026-05-17 15:47:27
22.0110321,22.72085953,23.46686172,54.078125,53.32308578,53.65765762,22.89999962,23.29999924,4.717424393,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.310876846,-0.002034542,0.0,0.002034542,23.0,2026-05-17 15:47:28
22.04720306,22.72085953,23.5120697,54.06908417,53.36830139,53.61696625,22.89999962,23.29999924,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.989057541,0.0,0.0,0.000678181,23.0,2026-05-17 15:47:29
22.02007294,22.72085953,23.46686172,54.00579071,53.35925293,53.62600708,22.89999962,23.29999924,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.536937714,-0.002712723,0.0,-0.001356361,23.0,2026-05-17 15:47:30
22.00651169,22.72990417,23.47590256,54.01934814,53.35473251,53.61696625,22.89999962,23.29999924,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.310876846,-0.001356361,0.0,-0.000678181,23.0,2026-05-17 15:47:31
22.04720306,22.72990417,23.50754929,54.03291702,53.39090347,53.61696625,22.89999962,23.29999924,4.714712143,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.310876846,-0.002034542,0.0,0.000678181,23.0,2026-05-17 15:47:32
22.033638,22.72990417,23.50302887,54.10073471,53.37281799,53.63052368,22.89999962,23.29999924,4.718781471,4.699991226,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100735.3672,7.762998581,-0.000678181,0.0,0.000678181,23.0,2026-05-17 15:47:33
22.04720306,22.72537994,23.48946381,54.10977554,53.36830139,53.62600708,22.89999962,23.29999924,4.716068268,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.001356361,0.0,0.000678181,23.0,2026-05-17 15:47:34
22.033638,22.73894501,23.49398804,54.06908417,53.37281799,53.5853157,22.89999962,23.29999924,4.718781471,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.001356361,0.0,0.0,23.0,2026-05-17 15:47:35
22.033638,22.72990417,23.52111435,54.06455994,53.36377716,53.62148285,22.89999962,23.29999924,4.717424393,4.695406437,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.536937714,-0.002034542,0.0,0.001356361,23.0,2026-05-17 15:47:36
22.04720306,22.70277786,23.50302887,54.03743362,53.37281799,53.61696625,22.89999962,23.29999924,4.716068268,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.000678181,0.0,0.0,23.0,2026-05-17 15:47:37
22.02911377,22.72085953,23.49398804,54.10073471,53.39994431,53.63052368,22.89999962,23.29999924,4.716068268,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100316.8047,7.310876846,0.0,0.0,0.004069084,23.0,2026-05-17 15:47:38
22.03815842,22.72990417,23.48042297,54.06908417,53.39090347,53.65765762,22.89999962,23.29999924,4.717424393,4.69575882,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,0.0,0.0,0.003390903,23.0,2026-05-17 15:47:39
22.0110321,22.73442459,23.530159,54.03743362,53.36830139,53.6079216,22.89999962,23.29999924,4.714712143,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100567.8672,7.536937714,-0.000678181,0.0,-0.000678181,23.0,2026-05-17 15:47:40
22.04268265,22.72990417,23.50754929,54.06004333,53.39994431,53.63052368,22.89999962,23.29999924,4.720137596,4.696111679,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.762998581,-0.002712723,0.0,0.000678181,23.0,2026-05-17 15:47:41
22.04720306,22.73442459,23.50754929,54.06908417,53.39994431,53.63052368,22.89999962,23.29999924,4.720137596,4.696464062,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100484.1719,7.310876846,-0.003390903,0.0,0.001356361,23.0,2026-05-17 15:47:42
22.0110321,22.6892128,23.49850845,54.06908417,53.32308578,53.61696625,22.89999962,23.29999924,4.717424393,4.694701195,25.20000076,23.0,22.70000076,22.89999962,23.89999962,100651.5313,7.762998581,-0.002712723,0.0,-0.000678181,23.0,2026-05-17 15:47:43
